ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9877598,HX528486,12/03/2014 10:17:00 AM,074XX N ASHLAND BLVD,560,ASSAULT,SIMPLE,ALLEY,TRUE,FALSE,2422,24,49,1,08A,1164417,1949304,2014,02/04/2016 06:33:39 AM,42.01650989,-87.6703285,"(42.016509885, -87.670328495)"
9877601,HX528472,12/03/2014 09:45:00 AM,047XX W JACKSON BLVD,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1131,11,24,25,08A,1144853,1898271,2014,02/04/2016 06:33:39 AM,41.8768641,-87.74361107,"(41.8768641, -87.743611074)"
9877607,HX528430,12/03/2014 10:00:00 AM,055XX S ASHLAND AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,TRUE,TRUE,715,7,15,67,04A,1166617,1867978,2014,02/04/2016 06:33:39 AM,41.79329893,-87.66456619,"(41.79329893, -87.66456619)"
9877622,HX528354,12/03/2014 08:15:00 AM,046XX S DREXEL BLVD,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,OTHER,TRUE,FALSE,222,2,4,39,08A,1183100,1874490,2014,02/04/2016 06:33:39 AM,41.81080062,-87.60392245,"(41.810800619, -87.603922445)"
9877641,HX528496,12/03/2014 09:40:00 AM,041XX W HIRSCH ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2534,25,37,23,08A,1148559,1909002,2014,02/04/2016 06:33:39 AM,41.90624044,-87.72972646,"(41.90624044, -87.729726463)"
9877660,HX528490,12/03/2014 09:50:00 AM,050XX W FERDINAND ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1532,15,28,25,04A,1142862,1902808,2014,02/04/2016 06:33:39 AM,41.88935149,-87.75080843,"(41.889351489, -87.750808434)"
9877717,HX528302,12/03/2014 07:10:00 AM,050XX W NORTH AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,FALSE,2533,25,37,25,04A,1142387,1910163,2014,02/04/2016 06:33:39 AM,41.90954329,-87.75236994,"(41.909543292, -87.752369939)"
9877760,HX528612,12/03/2014 11:30:00 AM,065XX S SEELEY AVE,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,726,7,15,67,08A,1163823,1861206,2014,02/04/2016 06:33:39 AM,41.77477487,-87.67500168,"(41.774774867, -87.675001677)"
9878201,HX528827,12/03/2014 02:09:00 PM,089XX S LAFLIN ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,2221,22,21,73,08A,1167903,1845383,2014,02/04/2016 06:33:39 AM,41.73126771,-87.66049861,"(41.731267706, -87.660498614)"
9878010,HX528804,12/03/2014 08:15:00 AM,068XX S MARSHFIELD AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,725,7,17,67,08A,1166523,1859315,2014,02/04/2016 06:33:39 AM,41.76952857,-87.66515772,"(41.769528572, -87.665157722)"
9878011,HX528699,12/03/2014 11:57:00 AM,062XX S STONY ISLAND AVE,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,314,3,5,42,08A,1187940,1864073,2014,02/04/2016 06:33:39 AM,41.78210152,-87.586502,"(41.78210152, -87.586502002)"
9878079,HX528821,12/03/2014 02:00:00 PM,079XX S INGLESIDE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,624,6,8,44,08A,1183938,1852596,2014,02/04/2016 06:33:39 AM,41.75070198,-87.6015322,"(41.750701977, -87.601532203)"
9878103,HX528757,12/03/2014 01:43:00 PM,004XX S PULASKI RD,560,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,1132,11,24,26,08A,1149797,1897617,2014,02/04/2016 06:33:39 AM,41.8749748,-87.72547505,"(41.874974798, -87.725475051)"
9878105,HX528868,12/03/2014 02:56:00 PM,054XX S JUSTINE ST,553,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,STREET,TRUE,FALSE,934,9,16,61,04A,1166932,1868583,2014,02/04/2016 06:33:39 AM,41.79495239,-87.66339383,"(41.794952392, -87.663393825)"
9878113,HX528959,11/25/2014 04:00:00 PM,038XX W 62ND ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,823,8,13,65,08A,1151904,1863220,2014,02/04/2016 06:33:39 AM,41.78054367,-87.71864258,"(41.780543667, -87.718642578)"
9878118,HX528927,12/03/2014 03:45:00 PM,002XX N LAVERGNE AVE,560,ASSAULT,SIMPLE,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,1532,15,28,25,08A,1143003,1901153,2014,02/04/2016 06:33:39 AM,41.88480734,-87.75033191,"(41.884807342, -87.75033191)"
9878158,HX529055,12/03/2014 05:30:00 PM,0000X E 37TH ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,213,2,3,35,08A,1177501,1880486,2014,02/04/2016 06:33:39 AM,41.82738272,-87.62427737,"(41.827382719, -87.624277373)"
9878166,HX529036,12/03/2014 12:00:00 PM,028XX W LUNT AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2411,24,50,2,08A,1156131,1946299,2014,02/04/2016 06:33:39 AM,42.00843613,-87.70090038,"(42.008436125, -87.700900382)"
9878173,HX528950,12/03/2014 04:22:00 PM,004XX W 126TH ST,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,523,5,9,53,08A,1175310,1821358,2014,02/04/2016 06:33:39 AM,41.66517746,-87.63407865,"(41.665177457, -87.634078646)"
9878210,HX529086,12/03/2014 05:16:00 PM,017XX W CHICAGO AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,FALSE,1215,12,1,24,04A,1164435,1905388,2014,02/04/2016 06:33:39 AM,41.896002,-87.67151027,"(41.896001999, -87.671510268)"
9878213,HX529116,12/02/2014 04:00:00 PM,100XX S WOODLAWN AVE,560,ASSAULT,SIMPLE,COLLEGE/UNIVERSITY GROUNDS,TRUE,FALSE,511,5,8,50,08A,1186531,1838828,2014,02/04/2016 06:33:39 AM,41.7128602,-87.59246461,"(41.7128602, -87.592464611)"
9878216,HX529098,12/03/2014 04:58:00 PM,004XX E 71ST ST,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,FALSE,322,3,6,69,08A,1180299,1858038,2014,02/04/2016 06:33:39 AM,41.76571957,-87.61470052,"(41.765719573, -87.614700522)"
9878228,HX529016,12/03/2014 03:40:00 PM,008XX N AVERS AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,TRUE,FALSE,1112,11,27,23,04A,1150569,1905368,2014,02/04/2016 06:33:39 AM,41.89622933,-87.72243797,"(41.896229333, -87.722437972)"
9878243,HX529111,12/03/2014 05:50:00 PM,050XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,224,2,3,38,08A,1178012,1871596,2014,02/04/2016 06:33:39 AM,41.80297621,-87.62267234,"(41.802976212, -87.622672342)"
9878253,HX529108,12/03/2014 05:00:00 PM,054XX W THOMAS ST,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,1524,15,37,25,08A,1139785,1906797,2014,02/04/2016 06:33:39 AM,41.90035456,-87.76201105,"(41.900354557, -87.762011054)"
9878279,HX529186,12/03/2014 07:30:00 PM,040XX W 26TH ST,560,ASSAULT,SIMPLE,BAR OR TAVERN,FALSE,FALSE,1013,10,22,30,08A,1149594,1886411,2014,02/04/2016 06:33:39 AM,41.84422812,-87.72651119,"(41.844228117, -87.726511186)"
9878280,HX528900,12/03/2014 02:00:00 PM,077XX S CRANDON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,414,4,7,43,04A,1192879,1854013,2014,02/04/2016 06:33:39 AM,41.75437699,-87.56872252,"(41.754376989, -87.568722523)"
9878289,HX529225,12/03/2014 07:49:00 PM,048XX W LAKE ST,560,ASSAULT,SIMPLE,CTA STATION,TRUE,FALSE,1532,15,28,25,08A,1144147,1901839,2014,02/04/2016 06:33:39 AM,41.8866684,-87.74611368,"(41.886668404, -87.746113681)"
9878343,HX529205,12/03/2014 05:04:00 PM,047XX W JACKSON BLVD,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1131,11,24,25,08A,1144853,1898271,2014,02/04/2016 06:33:39 AM,41.8768641,-87.74361107,"(41.8768641, -87.743611074)"
9878360,HX529301,12/03/2014 08:10:00 PM,071XX S OAKLEY AVE,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,ALLEY,TRUE,FALSE,832,8,18,66,08A,1162308,1857186,2014,02/04/2016 06:33:39 AM,41.76377511,-87.68066729,"(41.763775113, -87.68066729)"
9878463,HX529421,12/04/2014 01:00:00 AM,031XX W IRVING PARK RD,560,ASSAULT,SIMPLE,DRUG STORE,TRUE,FALSE,1733,17,33,16,08A,1154535,1926422,2014,02/04/2016 06:33:39 AM,41.95392479,-87.707307,"(41.953924785, -87.707307)"
9878414,HX529382,12/03/2014 11:29:00 PM,024XX N KIMBALL AVE,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1413,14,26,22,08A,1153297,1916090,2014,02/04/2016 06:33:39 AM,41.92559772,-87.71213329,"(41.925597723, -87.712133291)"
9878421,HX529342,12/03/2014 09:43:00 PM,038XX S ALBANY AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,911,9,12,58,08A,1156338,1878793,2014,02/04/2016 06:33:39 AM,41.82318998,-87.70196722,"(41.823189977, -87.701967215)"
9878454,HX529310,12/03/2014 09:30:00 PM,071XX W PALMER ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,FALSE,2512,25,36,25,04A,1128392,1913838,2014,02/04/2016 06:33:39 AM,41.91987658,-87.80369915,"(41.919876582, -87.803699148)"
9878465,HX529309,11/18/2014 07:30:00 PM,065XX S MOZART ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,831,8,15,66,08A,1158505,1861111,2014,02/04/2016 06:33:39 AM,41.77462423,-87.69449937,"(41.774624232, -87.694499371)"
9878491,HX529415,12/04/2014 12:25:00 AM,026XX W LE MOYNE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1423,14,26,24,04A,1158386,1909870,2014,02/04/2016 06:33:39 AM,41.90842688,-87.69360425,"(41.908426876, -87.693604247)"
9878506,HX529473,12/04/2014 03:00:00 AM,028XX N PULASKI RD,560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,2523,25,31,21,08A,1149238,1918418,2014,02/04/2016 06:33:39 AM,41.93206568,-87.72698766,"(41.932065683, -87.726987661)"
9878709,HX527312,11/24/2014 03:50:00 PM,013XX N CLAREMONT AVE,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1424,14,1,24,08A,1160497,1908860,2014,02/04/2016 06:33:39 AM,41.90561189,-87.68587748,"(41.905611893, -87.685877478)"
9878730,HX529565,12/04/2014 07:50:00 AM,039XX S COTTAGE GROVE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,214,2,4,38,08A,1182257,1879204,2014,02/04/2016 06:33:39 AM,41.82375578,-87.60686827,"(41.823755781, -87.606868273)"
9878744,HX529616,12/03/2014 12:15:00 PM,090XX S COMMERCIAL AVE,560,ASSAULT,SIMPLE,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,423,4,10,46,08A,1197713,1845659,2014,02/04/2016 06:33:39 AM,41.73133373,-87.55128605,"(41.731333727, -87.551286046)"
9878746,HX529602,12/04/2014 08:45:00 AM,109XX S EMERALD AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2233,22,34,49,08A,1173261,1832290,2014,02/04/2016 06:33:39 AM,41.695222,-87.64125583,"(41.695222003, -87.64125583)"
9878817,HX529609,12/04/2014 08:45:00 AM,021XX W 68TH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,726,7,15,67,08A,1163423,1859545,2014,02/04/2016 06:33:39 AM,41.77022525,-87.67651453,"(41.770225249, -87.676514525)"
9878934,HX529682,12/04/2014 09:20:00 AM,027XX W AUGUSTA BLVD,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1211,12,1,24,08A,1158046,1906539,2014,02/04/2016 06:33:39 AM,41.89929329,-87.6949443,"(41.899293285, -87.694944304)"
9878997,HX529635,12/03/2014 07:00:00 PM,043XX W THOMAS ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1111,11,37,23,08A,1147192,1906976,2014,02/04/2016 06:33:39 AM,41.90070717,-87.73479995,"(41.90070717, -87.734799946)"
9879014,HX529668,12/04/2014 09:30:00 AM,031XX S STATE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,211,2,3,35,04A,1176789,1884290,2014,02/04/2016 06:33:39 AM,41.83783729,-87.62677478,"(41.837837294, -87.626774783)"
9879027,HX529776,11/29/2014 09:00:00 PM,008XX N MASSASOIT AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,FALSE,1511,15,29,25,08A,1137874,1905068,2014,02/04/2016 06:33:39 AM,41.89564468,-87.76907211,"(41.895644675, -87.769072114)"
9879086,HX529777,12/03/2014 11:59:00 PM,101XX S RACINE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2232,22,34,73,08A,1170111,1837537,2014,02/04/2016 06:33:39 AM,41.70968947,-87.65263715,"(41.70968947, -87.652637151)"
9879091,HX529826,12/04/2014 12:00:00 PM,053XX S WELLS ST,560,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,935,9,3,37,08A,1175514,1869500,2014,02/04/2016 06:33:39 AM,41.79728089,-87.63189632,"(41.797280893, -87.63189632)"
9879112,HX529810,12/04/2014 11:44:00 AM,0000X N HOMAN BLVD,560,ASSAULT,SIMPLE,GAS STATION,TRUE,FALSE,1123,11,28,27,08A,1153708,1900256,2014,02/04/2016 06:33:39 AM,41.88213959,-87.71104513,"(41.882139587, -87.71104513)"
9879170,HX529809,12/03/2014 07:00:00 PM,090XX S DANTE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,413,4,8,48,08A,1187368,1845108,2014,02/04/2016 06:33:39 AM,41.73007341,-87.58920049,"(41.730073407, -87.589200486)"
9879171,HX529852,12/04/2014 11:50:00 AM,009XX W LAKE ST,560,ASSAULT,SIMPLE,CTA PLATFORM,FALSE,FALSE,1214,12,27,28,08A,1169909,1901639,2014,02/04/2016 06:33:39 AM,41.88559687,-87.65151492,"(41.885596865, -87.651514924)"
9879182,HX529879,12/04/2014 12:46:00 PM,008XX N LAVERGNE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1531,15,37,25,04A,1142873,1904951,2014,02/04/2016 06:33:39 AM,41.89523193,-87.7507146,"(41.895231929, -87.750714598)"
9879323,HX529865,12/04/2014 12:00:00 PM,061XX S ARTESIAN AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,825,8,15,66,08A,1161089,1863977,2014,02/04/2016 06:33:39 AM,41.78243587,-87.68494757,"(41.782435869, -87.684947566)"
9879338,HX529721,12/04/2014 10:00:00 AM,055XX W RICE ST,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,1524,15,37,25,08A,1139189,1905123,2014,02/04/2016 06:33:39 AM,41.89577177,-87.76424101,"(41.895771769, -87.764241006)"
9879370,HX530002,12/04/2014 02:30:00 PM,001XX E 95TH ST,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,634,6,6,49,08A,1178956,1842018,2014,02/04/2016 06:33:39 AM,41.72178949,-87.6201097,"(41.721789488, -87.620109702)"
9879390,HX530063,12/01/2014 09:30:00 AM,030XX W 39TH PL,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,921,9,14,58,08A,1156780,1878278,2014,02/04/2016 06:33:39 AM,41.82176783,-87.7003596,"(41.821767828, -87.700359595)"
9879391,HX530005,12/04/2014 02:30:00 PM,021XX E 87TH ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,412,4,8,45,08A,1191768,1847705,2014,02/04/2016 06:33:39 AM,41.73709431,-87.57299818,"(41.737094305, -87.572998178)"
9879405,HX529983,12/04/2014 02:00:00 PM,040XX N ASHLAND AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1912,19,47,6,08A,1164934,1926849,2014,02/04/2016 06:33:39 AM,41.95488168,-87.66906694,"(41.954881682, -87.669066936)"
9879407,HX530107,12/04/2014 02:10:00 PM,032XX S MORGAN ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,913,9,11,60,08A,1170173,1883380,2014,02/04/2016 06:33:39 AM,41.83548695,-87.65107829,"(41.835486947, -87.651078289)"
9879422,HX529836,12/04/2014 12:12:00 PM,052XX S INDIANA AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,231,2,3,40,04A,1178491,1870189,2014,02/04/2016 06:33:39 AM,41.7991044,-87.62095841,"(41.799104395, -87.62095841)"
9879470,HX530169,12/04/2014 02:00:00 PM,076XX S ESSEX AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,FALSE,421,4,7,43,08A,1194190,1854755,2014,02/04/2016 06:33:39 AM,41.75638102,-87.5638939,"(41.756381022, -87.563893896)"
9879475,HX530162,12/04/2014 04:15:00 PM,011XX S INDEPENDENCE BLVD,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1133,11,24,29,08A,1151433,1894686,2014,02/04/2016 06:33:39 AM,41.86689985,-87.71954524,"(41.866899854, -87.71954524)"
9879488,HX529403,12/03/2014 11:30:00 PM,040XX W CHICAGO AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1111,11,28,23,08A,1149495,1905045,2014,02/04/2016 06:33:39 AM,41.89536391,-87.72639099,"(41.895363905, -87.726390989)"
9879494,HX529704,12/04/2014 09:55:00 AM,016XX W POLK ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1231,12,2,28,08A,1165417,1896504,2014,02/04/2016 06:33:39 AM,41.87160276,-87.66815651,"(41.871602761, -87.668156508)"
9879506,HX530237,12/04/2014 05:20:00 PM,064XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,312,3,20,69,08A,1180027,1862425,2014,02/04/2016 06:33:39 AM,41.77776418,-87.61556329,"(41.77776418, -87.615563286)"
9879514,HX527978,12/02/2014 07:30:00 PM,061XX S SANGAMON ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,712,7,16,68,08A,1171026,1864208,2014,02/04/2016 06:33:39 AM,41.78285837,-87.64850894,"(41.782858365, -87.648508939)"
9879542,HX530290,12/04/2014 12:25:00 AM,014XX N TALMAN AVE,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1423,14,26,24,04A,1158483,1909503,2014,02/04/2016 06:33:39 AM,41.90741781,-87.69325798,"(41.907417812, -87.693257977)"
9879594,HX530252,12/04/2014 05:45:00 PM,007XX W 79TH ST,560,ASSAULT,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,621,6,17,71,08A,1172539,1852484,2014,02/04/2016 06:33:39 AM,41.75065309,-87.64330666,"(41.750653093, -87.64330666)"
9879596,HX530235,12/01/2014 07:00:00 PM,057XX S CAMPBELL AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,824,8,16,63,08A,1160682,1866595,2014,02/04/2016 06:33:39 AM,41.78962843,-87.68636753,"(41.789628428, -87.686367529)"
9879616,HX530412,12/04/2014 07:30:00 PM,013XX E 47TH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,222,2,4,39,08A,1185914,1874105,2014,02/04/2016 06:33:39 AM,41.80967815,-87.59361326,"(41.809678149, -87.59361326)"
9879636,HX530438,12/04/2014 08:10:00 PM,027XX S KEDVALE AVE,560,ASSAULT,SIMPLE,BAR OR TAVERN,FALSE,FALSE,1031,10,22,30,08A,1149159,1885553,2014,02/04/2016 06:33:39 AM,41.84188208,-87.72812976,"(41.841882076, -87.728129764)"
9879658,HX530116,12/03/2014 07:00:00 PM,001XX S HOMAN AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1123,11,28,27,08A,1153740,1899213,2014,02/04/2016 06:33:39 AM,41.87927685,-87.7109554,"(41.879276851, -87.710955399)"
9879677,HX530326,12/04/2014 06:15:00 PM,021XX E 87TH ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,412,4,8,45,08A,1191768,1847705,2014,02/04/2016 06:33:39 AM,41.73709431,-87.57299818,"(41.737094305, -87.572998178)"
9879685,HX530260,12/04/2014 05:50:00 PM,033XX W BEACH AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1422,14,26,23,08A,1153901,1909441,2014,02/04/2016 06:33:39 AM,41.90734027,-87.71009144,"(41.907340268, -87.710091435)"
9879691,HX530285,12/04/2014 04:30:00 PM,064XX N LEAVITT ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,2412,24,50,2,04A,1160470,1942713,2014,02/04/2016 06:33:39 AM,41.99850696,-87.68503599,"(41.998506964, -87.685035992)"
9879692,HX530426,12/04/2014 07:00:00 PM,051XX W CHICAGO AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1531,15,28,25,08A,1141736,1904839,2014,02/04/2016 06:33:39 AM,41.8949457,-87.75489334,"(41.894945698, -87.754893341)"
9879694,HX530445,12/04/2014 07:30:00 PM,002XX S CICERO AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,1113,11,28,25,04A,1144433,1898328,2014,02/04/2016 06:33:39 AM,41.87702842,-87.74515177,"(41.877028423, -87.74515177)"
9879724,HX530495,12/04/2014 09:30:00 PM,013XX W 76TH ST,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,612,6,17,71,08A,1168681,1854376,2014,02/04/2016 06:33:39 AM,41.75592903,-87.65738973,"(41.755929033, -87.657389725)"
9879740,HX530453,11/29/2014 02:30:00 PM,110XX S PULASKI RD,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,2211,22,19,74,08A,1151663,1830998,2014,02/04/2016 06:33:39 AM,41.69212552,-87.7203675,"(41.692125515, -87.720367499)"
9879770,HX530538,12/04/2014 06:19:00 PM,071XX W DIVERSEY AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,TRUE,FALSE,2511,25,36,18,04A,1127831,1917801,2014,02/04/2016 06:33:39 AM,41.93076105,-87.8056708,"(41.930761048, -87.805670795)"
9879789,HX530057,12/04/2014 03:00:00 AM,113XX S FOREST AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,531,5,9,49,08A,1180269,1829774,2014,02/04/2016 06:33:39 AM,41.68816036,-87.61567418,"(41.68816036, -87.61567418)"
9879808,HX530545,12/04/2014 10:40:00 PM,048XX S MARSHFIELD AVE,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,931,9,20,61,08A,1166156,1872670,2014,02/04/2016 06:33:39 AM,41.80618416,-87.66612309,"(41.80618416, -87.666123088)"
9879812,HX530524,12/04/2014 09:50:00 PM,046XX N MAGNOLIA AVE,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1913,19,46,3,08A,1167075,1931023,2014,02/04/2016 06:33:39 AM,41.96628949,-87.66107591,"(41.966289488, -87.661075906)"
9879826,HX530600,12/04/2014 10:35:00 PM,0000X E ROOSEVELT RD,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,131,1,2,33,08A,1177089,1895080,2014,02/04/2016 06:33:39 AM,41.86743902,-87.62534751,"(41.867439023, -87.625347512)"
9879919,HX530698,12/05/2014 04:10:00 AM,084XX S BALTIMORE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,423,4,10,46,08A,1197461,1849725,2014,02/04/2016 06:33:39 AM,41.74249743,-87.55207398,"(41.742497431, -87.55207398)"
9879936,HX530716,12/05/2014 05:00:00 AM,021XX N LINCOLN PARK WEST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,1814,18,43,7,04A,1173913,1914573,2014,02/04/2016 06:33:39 AM,41.92100019,-87.63642573,"(41.921000188, -87.636425726)"
9879940,HX530706,12/05/2014 04:00:00 AM,076XX S SOUTH SHORE DR,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,421,4,7,43,08A,1196619,1855520,2014,02/04/2016 06:33:39 AM,41.75842028,-87.55496692,"(41.758420277, -87.554966924)"
9879946,HX526229,11/25/2014 03:10:00 PM,072XX N CLARK ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,2424,24,49,1,08A,1163233,1948057,2014,02/04/2016 06:33:39 AM,42.01311318,-87.67472058,"(42.013113175, -87.674720578)"
9880145,HX530829,12/04/2014 02:00:00 PM,068XX S KARLOV AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,833,8,13,65,08A,1150212,1859013,2014,02/04/2016 06:33:39 AM,41.769032,-87.72495494,"(41.769032004, -87.72495494)"
9880183,HX530737,12/05/2014 06:30:00 AM,010XX W 63RD ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,712,7,16,68,04A,1170643,1863045,2014,02/04/2016 06:33:39 AM,41.77967532,-87.64994702,"(41.779675318, -87.64994702)"
9880326,HX530936,11/20/2014 08:00:00 AM,016XX W CORNELIA AVE,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1922,19,32,6,08A,1164567,1923297,2014,02/04/2016 06:33:39 AM,41.94514262,-87.67051707,"(41.94514262, -87.67051707)"
9880347,HX530914,12/05/2014 10:00:00 AM,059XX S ELIZABETH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,713,7,16,67,08A,1169006,1865386,2014,02/04/2016 06:33:39 AM,41.78613485,-87.65588085,"(41.786134847, -87.655880849)"
9880374,HX531055,12/05/2014 11:15:00 AM,100XX W OHARE ST,558,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,STREET,FALSE,FALSE,1651,16,41,76,04A,1100658,1934241,2014,02/04/2016 06:33:39 AM,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
9880391,HX530826,12/04/2014 03:45:00 PM,002XX S LAVERGNE AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1533,15,28,25,08A,1143292,1898708,2014,02/04/2016 06:33:39 AM,41.87809257,-87.74933174,"(41.878092571, -87.749331743)"
